sample_id,node_id,lat,lon,basin,target_date,window_start,window_end,label,severity,purpose,event_id,chip_half_km,tabular_key
S002811,KAL_RAT,6.683,80.4,Kalu,2017-03-22,2017-03-16,2017-03-28,0,none,dry_negative,,3.2,KAL_RAT_2017-03-22
S002812,YAN_HOR,8.551,80.881,YanOya,2020-03-14,2020-03-08,2020-03-20,0,none,dry_negative,,3.2,YAN_HOR_2020-03-14
S002813,ATT_JAE,7.074,79.892,AttanagaluOya,2015-01-25,2015-01-19,2015-01-31,0,none,dry_negative,,3.2,ATT_JAE_2015-01-25
S002814,GIN_GAL,6.089,80.221,Gin,2015-04-25,2015-04-19,2015-05-01,0,none,dry_negative,,3.2,GIN_GAL_2015-04-25
S002815,MHO_GIR,7.331,80.121,MahaOya,2020-06-29,2020-06-23,2020-07-05,0,none,dry_negative,,3.2,MHO_GIR_2020-06-29
S002816,KEL_KAD,6.933,79.983,Kelani,2023-01-21,2023-01-15,2023-01-27,0,none,dry_negative,,3.2,KEL_KAD_2023-01-21
S002817,KLA_ELA,8.151,79.851,KalaOya,2018-05-07,2018-05-01,2018-05-13,0,none,dry_negative,,3.2,KLA_ELA_2018-05-07
S002818,WAL_EMB,6.343,80.851,Walawe,2022-10-12,2022-10-06,2022-10-18,0,none,dry_negative,,3.2,WAL_EMB_2022-10-12
S002819,MHO_MOU,7.301,79.833,MahaOya,2023-04-20,2023-04-14,2023-04-26,0,none,dry_negative,,3.2,MHO_MOU_2023-04-20
S002820,KAL_AGA,6.535,80.15,Kalu,2016-02-20,2016-02-14,2016-02-26,0,none,dry_negative,,3.2,KAL_AGA_2016-02-20
S002821,DED_CHI,7.576,79.797,DeduruOya,2022-03-06,2022-02-28,2022-03-12,0,none,dry_negative,,3.2,DED_CHI_2022-03-06
S002822,KEL_AVI,6.954,80.211,Kelani,2022-01-15,2022-01-09,2022-01-21,0,none,dry_negative,,3.2,KEL_AVI_2022-01-15
S002823,COL_KOL,6.933,79.891,ColomboMetro,2022-09-23,2022-09-17,2022-09-29,0,none,dry_negative,,3.2,COL_KOL_2022-09-23
S002824,KAL_BAL,6.652,80.698,Kalu,2023-06-08,2023-06-02,2023-06-14,0,none,dry_negative,,3.2,KAL_BAL_2023-06-08
S002825,KAL_BUL,6.66,80.19,Kalu,2021-12-22,2021-12-16,2021-12-28,0,none,dry_negative,,3.2,KAL_BUL_2021-12-22
S002826,GIN_BAD,6.171,80.19,Gin,2021-09-12,2021-09-06,2021-09-18,0,none,dry_negative,,3.2,GIN_BAD_2021-09-12
S002827,KAL_BAL,6.652,80.698,Kalu,2017-08-08,2017-08-02,2017-08-14,0,none,dry_negative,,3.2,KAL_BAL_2017-08-08
S002828,WAL_EMB,6.343,80.851,Walawe,2020-06-10,2020-06-04,2020-06-16,0,none,dry_negative,,3.2,WAL_EMB_2020-06-10
S002829,KAL_KLT,6.583,79.96,Kalu,2016-04-25,2016-04-19,2016-05-01,0,none,dry_negative,,3.2,KAL_KLT_2016-04-25
S002830,GAL_ING,7.2,81.5,GalOya,2022-03-06,2022-02-28,2022-03-12,0,none,dry_negative,,3.2,GAL_ING_2022-03-06
S002831,COL_KOT,6.888,79.901,ColomboMetro,2018-12-16,2018-12-10,2018-12-22,0,none,dry_negative,,3.2,COL_KOT_2018-12-16
S002832,COL_KOL,6.933,79.891,ColomboMetro,2023-05-27,2023-05-21,2023-06-02,0,none,dry_negative,,3.2,COL_KOL_2023-05-27
S002833,KEL_COL,6.97,79.873,Kelani,2015-05-01,2015-04-25,2015-05-07,0,none,dry_negative,,3.2,KEL_COL_2015-05-01
S002834,NIL_AKU,6.101,80.481,Nilwala,2022-10-06,2022-09-30,2022-10-12,0,none,dry_negative,,3.2,NIL_AKU_2022-10-06
S002835,KEL_KAD,6.933,79.983,Kelani,2020-01-30,2020-01-24,2020-02-05,0,none,dry_negative,,3.2,KEL_KAD_2020-01-30
S002836,MAL_ANU,8.351,80.401,MalwathuOya,2017-04-03,2017-03-28,2017-04-09,0,none,dry_negative,,3.2,MAL_ANU_2017-04-03
S002837,MAH_MAN,7.921,81.101,Mahaweli,2016-07-13,2016-07-07,2016-07-19,0,none,dry_negative,,3.2,MAH_MAN_2016-07-13
S002838,MHO_GIR,7.331,80.121,MahaOya,2022-04-07,2022-04-01,2022-04-13,0,none,dry_negative,,3.2,MHO_GIR_2022-04-07
S002839,MAL_ANU,8.351,80.401,MalwathuOya,2017-06-14,2017-06-08,2017-06-20,0,none,dry_negative,,3.2,MAL_ANU_2017-06-14
S002840,BAT_VAL,7.921,81.531,Batticaloa,2021-07-30,2021-07-24,2021-08-05,0,none,dry_negative,,3.2,BAT_VAL_2021-07-30
S002841,KEL_RUW,7.041,80.251,Kelani,2016-12-20,2016-12-14,2016-12-26,0,none,dry_negative,,3.2,KEL_RUW_2016-12-20
S002842,GIN_THA,6.331,80.331,Gin,2022-10-13,2022-10-07,2022-10-19,0,none,dry_negative,,3.2,GIN_THA_2022-10-13
S002843,KEL_AVI,6.954,80.211,Kelani,2017-10-21,2017-10-15,2017-10-27,0,none,dry_negative,,3.2,KEL_AVI_2017-10-21
S002844,ATT_JAE,7.074,79.892,AttanagaluOya,2020-05-26,2020-05-20,2020-06-01,0,none,dry_negative,,3.2,ATT_JAE_2020-05-26
S002845,KEL_RUW,7.041,80.251,Kelani,2024-10-09,2024-10-03,2024-10-15,0,none,dry_negative,,3.2,KEL_RUW_2024-10-09
S002846,COL_KOT,6.888,79.901,ColomboMetro,2015-05-06,2015-04-30,2015-05-12,0,none,dry_negative,,3.2,COL_KOT_2015-05-06
S002847,DED_KUR,7.487,80.362,DeduruOya,2020-07-19,2020-07-13,2020-07-25,0,none,dry_negative,,3.2,DED_KUR_2020-07-19
S002848,ATT_NIT,7.141,80.098,AttanagaluOya,2017-01-29,2017-01-23,2017-02-04,0,none,dry_negative,,3.2,ATT_NIT_2017-01-29
S002849,GIN_BAD,6.171,80.19,Gin,2018-09-27,2018-09-21,2018-10-03,0,none,dry_negative,,3.2,GIN_BAD_2018-09-27
S002850,MAH_POL,7.94,81.001,Mahaweli,2017-10-19,2017-10-13,2017-10-25,0,none,dry_negative,,3.2,MAH_POL_2017-10-19
S002851,KEL_KAD,6.933,79.983,Kelani,2019-08-09,2019-08-03,2019-08-15,0,none,dry_negative,,3.2,KEL_KAD_2019-08-09
S002852,DED_KUR,7.487,80.362,DeduruOya,2015-08-06,2015-07-31,2015-08-12,0,none,dry_negative,,3.2,DED_KUR_2015-08-06
S002853,MHO_MOU,7.301,79.833,MahaOya,2016-03-11,2016-03-05,2016-03-17,0,none,dry_negative,,3.2,MHO_MOU_2016-03-11
S002854,GIN_THA,6.331,80.331,Gin,2019-06-01,2019-05-26,2019-06-07,0,none,dry_negative,,3.2,GIN_THA_2019-06-01
S002855,MAL_ANU,8.351,80.401,MalwathuOya,2019-06-21,2019-06-15,2019-06-27,0,none,dry_negative,,3.2,MAL_ANU_2019-06-21
S002856,DED_WAR,7.621,80.231,DeduruOya,2016-05-04,2016-04-28,2016-05-10,0,none,dry_negative,,3.2,DED_WAR_2016-05-04
S002857,ATT_JAE,7.074,79.892,AttanagaluOya,2016-10-18,2016-10-12,2016-10-24,0,none,dry_negative,,3.2,ATT_JAE_2016-10-18
S002858,KAL_RAT,6.683,80.4,Kalu,2019-09-21,2019-09-15,2019-09-27,0,none,dry_negative,,3.2,KAL_RAT_2019-09-21
S002859,BAT_VAL,7.921,81.531,Batticaloa,2018-06-27,2018-06-21,2018-07-03,0,none,dry_negative,,3.2,BAT_VAL_2018-06-27
S002860,KEL_COL,6.97,79.873,Kelani,2015-03-04,2015-02-26,2015-03-10,0,none,dry_negative,,3.2,KEL_COL_2015-03-04
S002861,WAL_AMB,6.121,81.021,Walawe,2017-08-27,2017-08-21,2017-09-02,0,none,dry_negative,,3.2,WAL_AMB_2017-08-27
S002862,BAT_ERA,7.771,81.601,Batticaloa,2021-06-25,2021-06-19,2021-07-01,0,none,dry_negative,,3.2,BAT_ERA_2021-06-25
S002863,KIR_TIS,6.281,81.281,KirindiOya,2022-05-20,2022-05-14,2022-05-26,0,none,dry_negative,,3.2,KIR_TIS_2022-05-20
S002864,ATT_GAM,7.092,79.994,AttanagaluOya,2022-03-22,2022-03-16,2022-03-28,0,none,dry_negative,,3.2,ATT_GAM_2022-03-22
S002865,MAH_PER,7.271,80.598,Mahaweli,2017-07-26,2017-07-20,2017-08-01,0,none,dry_negative,,3.2,MAH_PER_2017-07-26
S002866,KAL_BAL,6.652,80.698,Kalu,2019-08-12,2019-08-06,2019-08-18,0,none,dry_negative,,3.2,KAL_BAL_2019-08-12
S002867,WAL_EMB,6.343,80.851,Walawe,2017-06-09,2017-06-03,2017-06-15,0,none,dry_negative,,3.2,WAL_EMB_2017-06-09
S002868,MHO_GIR,7.331,80.121,MahaOya,2022-08-24,2022-08-18,2022-08-30,0,none,dry_negative,,3.2,MHO_GIR_2022-08-24
S002869,GIN_NEL,6.423,80.293,Gin,2015-01-28,2015-01-22,2015-02-03,0,none,dry_negative,,3.2,GIN_NEL_2015-01-28
S002870,MAH_MAN,7.921,81.101,Mahaweli,2016-10-29,2016-10-23,2016-11-04,0,none,dry_negative,,3.2,MAH_MAN_2016-10-29
S002871,MAH_MHY,7.331,81.001,Mahaweli,2022-08-21,2022-08-15,2022-08-27,0,none,dry_negative,,3.2,MAH_MHY_2022-08-21
S002872,ATT_JAE,7.074,79.892,AttanagaluOya,2015-08-20,2015-08-14,2015-08-26,0,none,dry_negative,,3.2,ATT_JAE_2015-08-20
S002873,KEL_KAD,6.933,79.983,Kelani,2019-02-15,2019-02-09,2019-02-21,0,none,dry_negative,,3.2,KEL_KAD_2019-02-15
S002874,KAL_KLT,6.583,79.96,Kalu,2015-02-27,2015-02-21,2015-03-05,0,none,dry_negative,,3.2,KAL_KLT_2015-02-27
S002875,WAL_UDA,6.441,80.881,Walawe,2019-10-05,2019-09-29,2019-10-11,0,none,dry_negative,,3.2,WAL_UDA_2019-10-05
S002876,KAL_KLT,6.583,79.96,Kalu,2020-05-11,2020-05-05,2020-05-17,0,none,dry_negative,,3.2,KAL_KLT_2020-05-11
S002877,MAH_MAN,7.921,81.101,Mahaweli,2016-12-07,2016-12-01,2016-12-13,0,none,dry_negative,,3.2,MAH_MAN_2016-12-07
S002878,GIN_BAD,6.171,80.19,Gin,2024-10-04,2024-09-28,2024-10-10,0,none,dry_negative,,3.2,GIN_BAD_2024-10-04
S002879,MAH_KAN,7.291,80.635,Mahaweli,2022-02-16,2022-02-10,2022-02-22,0,none,dry_negative,,3.2,MAH_KAN_2022-02-16
S002880,BAT_VAL,7.921,81.531,Batticaloa,2019-05-06,2019-04-30,2019-05-12,0,none,dry_negative,,3.2,BAT_VAL_2019-05-06
S002881,BAT_ERA,7.771,81.601,Batticaloa,2021-05-04,2021-04-28,2021-05-10,0,none,dry_negative,,3.2,BAT_ERA_2021-05-04
S002882,GIN_NEL,6.423,80.293,Gin,2022-01-03,2021-12-28,2022-01-09,0,none,dry_negative,,3.2,GIN_NEL_2022-01-03
S002883,KAL_KLT,6.583,79.96,Kalu,2022-03-04,2022-02-26,2022-03-10,0,none,dry_negative,,3.2,KAL_KLT_2022-03-04
S002884,ATT_GAM,7.092,79.994,AttanagaluOya,2015-06-07,2015-06-01,2015-06-13,0,none,dry_negative,,3.2,ATT_GAM_2015-06-07
S002885,WAL_EMB,6.343,80.851,Walawe,2020-10-03,2020-09-27,2020-10-09,0,none,dry_negative,,3.2,WAL_EMB_2020-10-03
S002886,NIL_PIT,6.3,80.552,Nilwala,2022-02-12,2022-02-06,2022-02-18,0,none,dry_negative,,3.2,NIL_PIT_2022-02-12
S002887,DED_WAR,7.621,80.231,DeduruOya,2020-04-17,2020-04-11,2020-04-23,0,none,dry_negative,,3.2,DED_WAR_2020-04-17
S002888,GIN_GAL,6.089,80.221,Gin,2024-05-11,2024-05-05,2024-05-17,0,none,dry_negative,,3.2,GIN_GAL_2024-05-11
S002889,KLA_ELA,8.151,79.851,KalaOya,2018-09-25,2018-09-19,2018-10-01,0,none,dry_negative,,3.2,KLA_ELA_2018-09-25
S002890,WAL_AMB,6.121,81.021,Walawe,2020-07-04,2020-06-28,2020-07-10,0,none,dry_negative,,3.2,WAL_AMB_2020-07-04
S002891,COL_KOL,6.933,79.891,ColomboMetro,2015-08-12,2015-08-06,2015-08-18,0,none,dry_negative,,3.2,COL_KOL_2015-08-12
S002892,KEL_KAD,6.933,79.983,Kelani,2021-09-21,2021-09-15,2021-09-27,0,none,dry_negative,,3.2,KEL_KAD_2021-09-21
S002893,MAL_ANU,8.351,80.401,MalwathuOya,2017-05-07,2017-05-01,2017-05-13,0,none,dry_negative,,3.2,MAL_ANU_2017-05-07
S002894,MAH_MAN,7.921,81.101,Mahaweli,2016-09-27,2016-09-21,2016-10-03,0,none,dry_negative,,3.2,MAH_MAN_2016-09-27
S002895,KLA_ELA,8.151,79.851,KalaOya,2017-10-11,2017-10-05,2017-10-17,0,none,dry_negative,,3.2,KLA_ELA_2017-10-11
S002896,MHO_GIR,7.331,80.121,MahaOya,2022-04-02,2022-03-27,2022-04-08,0,none,dry_negative,,3.2,MHO_GIR_2022-04-02
S002897,MAL_MAN,8.951,79.951,MalwathuOya,2020-03-17,2020-03-11,2020-03-23,0,none,dry_negative,,3.2,MAL_MAN_2020-03-17
S002898,GIN_GAL,6.089,80.221,Gin,2018-08-04,2018-07-29,2018-08-10,0,none,dry_negative,,3.2,GIN_GAL_2018-08-04
S002899,COL_KOL,6.933,79.891,ColomboMetro,2017-12-31,2017-12-25,2018-01-06,0,none,dry_negative,,3.2,COL_KOL_2017-12-31
S002900,KEL_KIT,6.989,80.412,Kelani,2018-01-27,2018-01-21,2018-02-02,0,none,dry_negative,,3.2,KEL_KIT_2018-01-27
S002901,GAL_ING,7.2,81.5,GalOya,2015-08-07,2015-08-01,2015-08-13,0,none,dry_negative,,3.2,GAL_ING_2015-08-07
S002902,WAL_AMB,6.121,81.021,Walawe,2018-08-30,2018-08-24,2018-09-05,0,none,dry_negative,,3.2,WAL_AMB_2018-08-30
S002903,GIN_BAD,6.171,80.19,Gin,2019-03-04,2019-02-26,2019-03-10,0,none,dry_negative,,3.2,GIN_BAD_2019-03-04
S002904,KEL_AVI,6.954,80.211,Kelani,2019-07-08,2019-07-02,2019-07-14,0,none,dry_negative,,3.2,KEL_AVI_2019-07-08
S002905,COL_KOT,6.888,79.901,ColomboMetro,2022-11-23,2022-11-17,2022-11-29,0,none,dry_negative,,3.2,COL_KOT_2022-11-23
S002906,MAH_NUW,6.949,80.782,Mahaweli,2023-01-26,2023-01-20,2023-02-01,0,none,dry_negative,,3.2,MAH_NUW_2023-01-26
S002907,MHO_GIR,7.331,80.121,MahaOya,2020-03-30,2020-03-24,2020-04-05,0,none,dry_negative,,3.2,MHO_GIR_2020-03-30
S002908,MAH_MAN,7.921,81.101,Mahaweli,2019-06-19,2019-06-13,2019-06-25,0,none,dry_negative,,3.2,MAH_MAN_2019-06-19
S002909,NIL_URA,6.231,80.601,Nilwala,2016-08-22,2016-08-16,2016-08-28,0,none,dry_negative,,3.2,NIL_URA_2016-08-22
S002910,MHO_GIR,7.331,80.121,MahaOya,2019-01-07,2019-01-01,2019-01-13,0,none,dry_negative,,3.2,MHO_GIR_2019-01-07
S002911,GIN_THA,6.331,80.331,Gin,2020-03-15,2020-03-09,2020-03-21,0,none,dry_negative,,3.2,GIN_THA_2020-03-15
S002912,KLA_ELA,8.151,79.851,KalaOya,2017-10-29,2017-10-23,2017-11-04,0,none,dry_negative,,3.2,KLA_ELA_2017-10-29
S002913,ATT_JAE,7.074,79.892,AttanagaluOya,2019-01-10,2019-01-04,2019-01-16,0,none,dry_negative,,3.2,ATT_JAE_2019-01-10
S002914,YAN_HOR,8.551,80.881,YanOya,2024-04-28,2024-04-22,2024-05-04,0,none,dry_negative,,3.2,YAN_HOR_2024-04-28
S002915,DED_KUR,7.487,80.362,DeduruOya,2023-06-04,2023-05-29,2023-06-10,0,none,dry_negative,,3.2,DED_KUR_2023-06-04
S002916,KEL_HAN,6.902,80.082,Kelani,2015-05-20,2015-05-14,2015-05-26,0,none,dry_negative,,3.2,KEL_HAN_2015-05-20
S002917,YAN_HOR,8.551,80.881,YanOya,2018-09-28,2018-09-22,2018-10-04,0,none,dry_negative,,3.2,YAN_HOR_2018-09-28
S002918,MAH_NUW,6.949,80.782,Mahaweli,2022-09-27,2022-09-21,2022-10-03,0,none,dry_negative,,3.2,MAH_NUW_2022-09-27
S002919,COL_KOL,6.933,79.891,ColomboMetro,2020-10-20,2020-10-14,2020-10-26,0,none,dry_negative,,3.2,COL_KOL_2020-10-20
S002920,MAH_VIC,7.241,80.781,Mahaweli,2018-05-02,2018-04-26,2018-05-08,0,none,dry_negative,,3.2,MAH_VIC_2018-05-02
S002921,MAL_ANU,8.351,80.401,MalwathuOya,2020-05-25,2020-05-19,2020-05-31,0,none,dry_negative,,3.2,MAL_ANU_2020-05-25
S002922,NIL_PIT,6.3,80.552,Nilwala,2019-01-23,2019-01-17,2019-01-29,0,none,dry_negative,,3.2,NIL_PIT_2019-01-23
S002923,ATT_NIT,7.141,80.098,AttanagaluOya,2024-05-07,2024-05-01,2024-05-13,0,none,dry_negative,,3.2,ATT_NIT_2024-05-07
S002924,GIN_GAL,6.089,80.221,Gin,2017-03-28,2017-03-22,2017-04-03,0,none,dry_negative,,3.2,GIN_GAL_2017-03-28
S002925,DED_WAR,7.621,80.231,DeduruOya,2020-02-16,2020-02-10,2020-02-22,0,none,dry_negative,,3.2,DED_WAR_2020-02-16
S002926,ATT_VEY,7.155,80.061,AttanagaluOya,2020-02-21,2020-02-15,2020-02-27,0,none,dry_negative,,3.2,ATT_VEY_2020-02-21
S002927,GAL_AMP,7.291,81.671,GalOya,2020-09-04,2020-08-29,2020-09-10,0,none,dry_negative,,3.2,GAL_AMP_2020-09-04
S002928,KEL_KIT,6.989,80.412,Kelani,2017-05-27,2017-05-21,2017-06-02,0,none,dry_negative,,3.2,KEL_KIT_2017-05-27
S002929,GIN_BAD,6.171,80.19,Gin,2018-03-12,2018-03-06,2018-03-18,0,none,dry_negative,,3.2,GIN_BAD_2018-03-12
S002930,KEL_AVI,6.954,80.211,Kelani,2015-02-09,2015-02-03,2015-02-15,0,none,dry_negative,,3.2,KEL_AVI_2015-02-09
S002931,COL_KOT,6.888,79.901,ColomboMetro,2017-03-03,2017-02-25,2017-03-09,0,none,dry_negative,,3.2,COL_KOT_2017-03-03
S002932,GAL_ING,7.2,81.5,GalOya,2024-10-04,2024-09-28,2024-10-10,0,none,dry_negative,,3.2,GAL_ING_2024-10-04
S002933,GAL_ING,7.2,81.5,GalOya,2019-08-02,2019-07-27,2019-08-08,0,none,dry_negative,,3.2,GAL_ING_2019-08-02
S002934,DED_WAR,7.621,80.231,DeduruOya,2024-04-23,2024-04-17,2024-04-29,0,none,dry_negative,,3.2,DED_WAR_2024-04-23
S002935,MAH_POL,7.94,81.001,Mahaweli,2017-03-10,2017-03-04,2017-03-16,0,none,dry_negative,,3.2,MAH_POL_2017-03-10
S002936,GIN_THA,6.331,80.331,Gin,2024-09-23,2024-09-17,2024-09-29,0,none,dry_negative,,3.2,GIN_THA_2024-09-23
S002937,KIR_TIS,6.281,81.281,KirindiOya,2022-06-11,2022-06-05,2022-06-17,0,none,dry_negative,,3.2,KIR_TIS_2022-06-11
S002938,NIL_PIT,6.3,80.552,Nilwala,2017-03-09,2017-03-03,2017-03-15,0,none,dry_negative,,3.2,NIL_PIT_2017-03-09
S002939,KAL_BUL,6.66,80.19,Kalu,2016-11-08,2016-11-02,2016-11-14,0,none,dry_negative,,3.2,KAL_BUL_2016-11-08
S002940,MAH_POL,7.94,81.001,Mahaweli,2019-03-30,2019-03-24,2019-04-05,0,none,dry_negative,,3.2,MAH_POL_2019-03-30
S002941,KLA_ELA,8.151,79.851,KalaOya,2018-07-04,2018-06-28,2018-07-10,0,none,dry_negative,,3.2,KLA_ELA_2018-07-04
S002942,MAH_NUW,6.949,80.782,Mahaweli,2024-10-03,2024-09-27,2024-10-09,0,none,dry_negative,,3.2,MAH_NUW_2024-10-03
S002943,ATT_VEY,7.155,80.061,AttanagaluOya,2017-04-07,2017-04-01,2017-04-13,0,none,dry_negative,,3.2,ATT_VEY_2017-04-07
S002944,KEL_KIT,6.989,80.412,Kelani,2022-02-26,2022-02-20,2022-03-04,0,none,dry_negative,,3.2,KEL_KIT_2022-02-26
S002945,MHO_GIR,7.331,80.121,MahaOya,2018-12-20,2018-12-14,2018-12-26,0,none,dry_negative,,3.2,MHO_GIR_2018-12-20
S002946,DED_KUR,7.487,80.362,DeduruOya,2019-04-16,2019-04-10,2019-04-22,0,none,dry_negative,,3.2,DED_KUR_2019-04-16
S002947,NIL_MAT,5.949,80.55,Nilwala,2016-01-26,2016-01-20,2016-02-01,0,none,dry_negative,,3.2,NIL_MAT_2016-01-26
S002948,KAL_AGA,6.535,80.15,Kalu,2018-01-07,2018-01-01,2018-01-13,0,none,dry_negative,,3.2,KAL_AGA_2018-01-07
S002949,KEL_UP,6.831,80.616,Kelani,2017-05-05,2017-04-29,2017-05-11,0,none,dry_negative,,3.2,KEL_UP_2017-05-05
S002950,MHO_MOU,7.301,79.833,MahaOya,2016-10-21,2016-10-15,2016-10-27,0,none,dry_negative,,3.2,MHO_MOU_2016-10-21
S002951,BAT_ERA,7.771,81.601,Batticaloa,2017-07-12,2017-07-06,2017-07-18,0,none,dry_negative,,3.2,BAT_ERA_2017-07-12
S002952,ATT_GAM,7.092,79.994,AttanagaluOya,2022-01-31,2022-01-25,2022-02-06,0,none,dry_negative,,3.2,ATT_GAM_2022-01-31
S002953,MAH_MHY,7.331,81.001,Mahaweli,2023-08-07,2023-08-01,2023-08-13,0,none,dry_negative,,3.2,MAH_MHY_2023-08-07
S002954,GIN_NEL,6.423,80.293,Gin,2022-03-05,2022-02-27,2022-03-11,0,none,dry_negative,,3.2,GIN_NEL_2022-03-05
S002955,GAL_ING,7.2,81.5,GalOya,2018-08-13,2018-08-07,2018-08-19,0,none,dry_negative,,3.2,GAL_ING_2018-08-13
S002956,GAL_ING,7.2,81.5,GalOya,2020-02-03,2020-01-28,2020-02-09,0,none,dry_negative,,3.2,GAL_ING_2020-02-03
S002957,NIL_AKU,6.101,80.481,Nilwala,2020-05-21,2020-05-15,2020-05-27,0,none,dry_negative,,3.2,NIL_AKU_2020-05-21
S002958,MAH_NUW,6.949,80.782,Mahaweli,2018-03-21,2018-03-15,2018-03-27,0,none,dry_negative,,3.2,MAH_NUW_2018-03-21
S002959,NIL_PIT,6.3,80.552,Nilwala,2017-07-28,2017-07-22,2017-08-03,0,none,dry_negative,,3.2,NIL_PIT_2017-07-28
S002960,MHO_GIR,7.331,80.121,MahaOya,2018-01-15,2018-01-09,2018-01-21,0,none,dry_negative,,3.2,MHO_GIR_2018-01-15
S002961,KLA_ELA,8.151,79.851,KalaOya,2020-10-20,2020-10-14,2020-10-26,0,none,dry_negative,,3.2,KLA_ELA_2020-10-20
S002962,BAT_ERA,7.771,81.601,Batticaloa,2023-08-22,2023-08-16,2023-08-28,0,none,dry_negative,,3.2,BAT_ERA_2023-08-22
S002963,GIN_GAL,6.089,80.221,Gin,2020-03-30,2020-03-24,2020-04-05,0,none,dry_negative,,3.2,GIN_GAL_2020-03-30
S002964,KEL_KIT,6.989,80.412,Kelani,2016-03-20,2016-03-14,2016-03-26,0,none,dry_negative,,3.2,KEL_KIT_2016-03-20
S002965,KAL_RAT,6.683,80.4,Kalu,2023-06-24,2023-06-18,2023-06-30,0,none,dry_negative,,3.2,KAL_RAT_2023-06-24
S002966,KEL_KAD,6.933,79.983,Kelani,2019-06-19,2019-06-13,2019-06-25,0,none,dry_negative,,3.2,KEL_KAD_2019-06-19
S002967,MAH_VIC,7.241,80.781,Mahaweli,2023-06-06,2023-05-31,2023-06-12,0,none,dry_negative,,3.2,MAH_VIC_2023-06-06
S002968,KEL_COL,6.97,79.873,Kelani,2024-02-04,2024-01-29,2024-02-10,0,none,dry_negative,,3.2,KEL_COL_2024-02-04
S002969,MHO_MOU,7.301,79.833,MahaOya,2015-03-22,2015-03-16,2015-03-28,0,none,dry_negative,,3.2,MHO_MOU_2015-03-22
S002970,GIN_BAD,6.171,80.19,Gin,2016-02-08,2016-02-02,2016-02-14,0,none,dry_negative,,3.2,GIN_BAD_2016-02-08
S002971,KAL_KLT,6.583,79.96,Kalu,2024-07-22,2024-07-16,2024-07-28,0,none,dry_negative,,3.2,KAL_KLT_2024-07-22
S002972,NIL_PIT,6.3,80.552,Nilwala,2020-10-05,2020-09-29,2020-10-11,0,none,dry_negative,,3.2,NIL_PIT_2020-10-05
S002973,KIR_TIS,6.281,81.281,KirindiOya,2017-06-21,2017-06-15,2017-06-27,0,none,dry_negative,,3.2,KIR_TIS_2017-06-21
S002974,GIN_NEL,6.423,80.293,Gin,2022-01-14,2022-01-08,2022-01-20,0,none,dry_negative,,3.2,GIN_NEL_2022-01-14
S002975,KEL_UP,6.831,80.616,Kelani,2022-03-13,2022-03-07,2022-03-19,0,none,dry_negative,,3.2,KEL_UP_2022-03-13
S002976,WAL_AMB,6.121,81.021,Walawe,2019-04-15,2019-04-09,2019-04-21,0,none,dry_negative,,3.2,WAL_AMB_2019-04-15
S002977,MAH_MAN,7.921,81.101,Mahaweli,2020-10-26,2020-10-20,2020-11-01,0,none,dry_negative,,3.2,MAH_MAN_2020-10-26
S002978,GAL_ING,7.2,81.5,GalOya,2017-05-02,2017-04-26,2017-05-08,0,none,dry_negative,,3.2,GAL_ING_2017-05-02
S002979,BAT_BAT,7.717,81.7,Batticaloa,2020-04-02,2020-03-27,2020-04-08,0,none,dry_negative,,3.2,BAT_BAT_2020-04-02
S002980,GAL_AMP,7.291,81.671,GalOya,2016-02-07,2016-02-01,2016-02-13,0,none,dry_negative,,3.2,GAL_AMP_2016-02-07
S002981,MAH_PER,7.271,80.598,Mahaweli,2016-10-16,2016-10-10,2016-10-22,0,none,dry_negative,,3.2,MAH_PER_2016-10-16
S002982,BAT_ERA,7.771,81.601,Batticaloa,2015-04-26,2015-04-20,2015-05-02,0,none,dry_negative,,3.2,BAT_ERA_2015-04-26
S002983,MHO_MOU,7.301,79.833,MahaOya,2015-04-17,2015-04-11,2015-04-23,0,none,dry_negative,,3.2,MHO_MOU_2015-04-17
S002984,DED_WAR,7.621,80.231,DeduruOya,2020-06-08,2020-06-02,2020-06-14,0,none,dry_negative,,3.2,DED_WAR_2020-06-08
S002985,MAH_NUW,6.949,80.782,Mahaweli,2023-04-22,2023-04-16,2023-04-28,0,none,dry_negative,,3.2,MAH_NUW_2023-04-22
S002986,MAH_VIC,7.241,80.781,Mahaweli,2019-08-14,2019-08-08,2019-08-20,0,none,dry_negative,,3.2,MAH_VIC_2019-08-14
S002987,NIL_AKU,6.101,80.481,Nilwala,2022-05-12,2022-05-06,2022-05-18,0,none,dry_negative,,3.2,NIL_AKU_2022-05-12
S002988,MHO_MOU,7.301,79.833,MahaOya,2019-04-02,2019-03-27,2019-04-08,0,none,dry_negative,,3.2,MHO_MOU_2019-04-02
S002989,DED_WAR,7.621,80.231,DeduruOya,2024-05-08,2024-05-02,2024-05-14,0,none,dry_negative,,3.2,DED_WAR_2024-05-08
S002990,MAL_MAN,8.951,79.951,MalwathuOya,2024-04-11,2024-04-05,2024-04-17,0,none,dry_negative,,3.2,MAL_MAN_2024-04-11
S002991,KAL_RAT,6.683,80.4,Kalu,2020-06-13,2020-06-07,2020-06-19,0,none,dry_negative,,3.2,KAL_RAT_2020-06-13
