sample_id,scene_id,actual_date,path,node_id,label,severity,purpose,tabular_key
S000478,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000478.npy,GIN_NEL,1,high,flood_peak,GIN_NEL_2024-05-27
S000482,S1A_IW_GRDH_1SSV_20160522T125651_20160522T125720_011372_01146A_rtc,2016-05-22,data\images\S000482.npy,GIN_THA,1,severe,flood_peak,GIN_THA_2016-05-15
S000483,S1A_IW_GRDH_1SSV_20160505T002508_20160505T002522_011116_010C15_rtc,2016-05-05,data\images\S000483.npy,GIN_THA,1,severe,pre_event,GIN_THA_2016-05-11
S000479,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000479.npy,GIN_NEL,1,high,pre_event,GIN_NEL_2024-05-20
S000484,S1A_IW_GRDH_1SDV_20171202T002518_20171202T002543_019516_0211F7_rtc,2017-12-02,data\images\S000484.npy,GIN_THA,1,high,flood_peak,GIN_THA_2017-12-01
S000485,S1A_IW_GRDH_1SDV_20171202T002518_20171202T002543_019516_0211F7_rtc,2017-12-02,data\images\S000485.npy,GIN_THA,1,high,pre_event,GIN_THA_2017-11-27
S000487,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000487.npy,GIN_THA,1,severe,pre_event,GIN_THA_2019-10-17
S000486,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000486.npy,GIN_THA,1,severe,flood_peak,GIN_THA_2019-10-21
S000488,S1A_IW_GRDH_1SDV_20191029T002532_20191029T002557_029666_036113_rtc,2019-10-29,data\images\S000488.npy,GIN_THA,1,high,flood_peak,GIN_THA_2019-10-30
S000489,S1A_IW_GRDH_1SDV_20191029T002532_20191029T002557_029666_036113_rtc,2019-10-29,data\images\S000489.npy,GIN_THA,1,high,pre_event,GIN_THA_2019-10-26
S000490,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000490.npy,GIN_THA,1,high,flood_peak,GIN_THA_2023-10-21
S000492,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000492.npy,GIN_THA,1,high,flood_peak,GIN_THA_2023-10-27
S000491,S1A_IW_GRDH_1SDV_20231008T002555_20231008T002620_050666_061AC8_rtc,2023-10-08,data\images\S000491.npy,GIN_THA,1,high,pre_event,GIN_THA_2023-10-18
S000493,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000493.npy,GIN_THA,1,high,pre_event,GIN_THA_2023-10-24
S000494,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000494.npy,GIN_THA,1,high,flood_peak,GIN_THA_2023-11-09
S000495,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000495.npy,GIN_THA,1,high,pre_event,GIN_THA_2023-11-04
S000496,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000496.npy,GIN_THA,1,high,flood_peak,GIN_THA_2023-11-14
S000498,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000498.npy,GIN_THA,1,high,flood_peak,GIN_THA_2023-11-24
S000497,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000497.npy,GIN_THA,1,high,pre_event,GIN_THA_2023-11-10
S000499,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000499.npy,GIN_THA,1,high,pre_event,GIN_THA_2023-11-20
S000500,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000500.npy,GIN_THA,1,high,flood_peak,GIN_THA_2023-12-01
S000502,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000502.npy,GIN_THA,1,severe,flood_peak,GIN_THA_2023-12-12
S000501,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000501.npy,GIN_THA,1,high,pre_event,GIN_THA_2023-11-28
S000503,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000503.npy,GIN_THA,1,severe,pre_event,GIN_THA_2023-12-08
S000504,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000504.npy,GIN_THA,1,high,flood_peak,GIN_THA_2024-05-23
S000506,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000506.npy,GIN_THA,1,high,flood_peak,GIN_THA_2024-05-27
S000505,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000505.npy,GIN_THA,1,high,pre_event,GIN_THA_2024-05-20
S000507,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000507.npy,GIN_THA,1,high,pre_event,GIN_THA_2024-05-23
S000513,S1A_IW_GRDH_1SSV_20151119T002508_20151119T002523_008666_00C51D_rtc,2015-11-19,data\images\S000513.npy,KAL_AGA,1,high,pre_event,KAL_AGA_2015-11-10
S000510,S1A_IW_GRDH_1SSV_20151119T002508_20151119T002523_008666_00C51D_rtc,2015-11-19,data\images\S000510.npy,KAL_AGA,1,high,flood_peak,KAL_AGA_2015-11-09
S000512,S1A_IW_GRDH_1SSV_20151119T002508_20151119T002523_008666_00C51D_rtc,2015-11-19,data\images\S000512.npy,KAL_AGA,1,high,flood_peak,KAL_AGA_2015-11-14
S000515,S1A_IW_GRDH_1SSV_20160505T002508_20160505T002522_011116_010C15_rtc,2016-05-05,data\images\S000515.npy,KAL_AGA,1,severe,pre_event,KAL_AGA_2016-05-12
S000514,S1A_IW_GRDH_1SSV_20160522T125651_20160522T125720_011372_01146A_rtc,2016-05-22,data\images\S000514.npy,KAL_AGA,1,severe,flood_peak,KAL_AGA_2016-05-15
S000516,S1A_IW_GRDH_1SDV_20171202T002518_20171202T002543_019516_0211F7_rtc,2017-12-02,data\images\S000516.npy,KAL_AGA,1,high,flood_peak,KAL_AGA_2017-12-01
S000517,S1A_IW_GRDH_1SDV_20171202T002518_20171202T002543_019516_0211F7_rtc,2017-12-02,data\images\S000517.npy,KAL_AGA,1,high,pre_event,KAL_AGA_2017-11-28
S000520,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000520.npy,KAL_AGA,1,high,flood_peak,KAL_AGA_2023-11-05
S000521,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000521.npy,KAL_AGA,1,high,pre_event,KAL_AGA_2023-11-02
S000522,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000522.npy,KAL_AGA,1,high,flood_peak,KAL_AGA_2023-11-14
S000523,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000523.npy,KAL_AGA,1,high,pre_event,KAL_AGA_2023-11-06
S000524,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000524.npy,KAL_AGA,1,high,flood_peak,KAL_AGA_2023-11-25
S000525,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000525.npy,KAL_AGA,1,high,pre_event,KAL_AGA_2023-11-21
S000526,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000526.npy,KAL_AGA,1,high,flood_peak,KAL_AGA_2023-12-01
S000527,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000527.npy,KAL_AGA,1,high,pre_event,KAL_AGA_2023-11-27
S000518,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000518.npy,KAL_AGA,1,high,flood_peak,KAL_AGA_2019-10-21
S000519,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000519.npy,KAL_AGA,1,high,pre_event,KAL_AGA_2019-10-17
S000528,S1A_IW_GRDH_1SDV_20231219T002553_20231219T002618_051716_063EF0_rtc,2023-12-19,data\images\S000528.npy,KAL_AGA,1,high,flood_peak,KAL_AGA_2023-12-21
S000529,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000529.npy,KAL_AGA,1,high,pre_event,KAL_AGA_2023-12-08
S000532,S1A_IW_GRDH_1SDV_20240604T002551_20240604T002617_054166_069654_rtc,2024-06-04,data\images\S000532.npy,KAL_AGA,1,high,flood_peak,KAL_AGA_2024-06-04
S000533,S1A_IW_GRDH_1SDV_20240604T002551_20240604T002617_054166_069654_rtc,2024-06-04,data\images\S000533.npy,KAL_AGA,1,high,pre_event,KAL_AGA_2024-06-01
S000534,S1A_IW_GRDH_1SSV_20151014T124854_20151014T124922_008149_00B70A_rtc,2015-10-14,data\images\S000534.npy,KAL_BAL,1,severe,flood_peak,KAL_BAL_2015-10-24
S000535,S1A_IW_GRDH_1SSV_20151014T124854_20151014T124922_008149_00B70A_rtc,2015-10-14,data\images\S000535.npy,KAL_BAL,1,severe,pre_event,KAL_BAL_2015-10-20
S000536,S1A_IW_GRDH_1SSV_20151107T124853_20151107T124922_008499_00C064_rtc,2015-11-07,data\images\S000536.npy,KAL_BAL,1,high,flood_peak,KAL_BAL_2015-11-13
S000537,S1A_IW_GRDH_1SSV_20151107T124853_20151107T124922_008499_00C064_rtc,2015-11-07,data\images\S000537.npy,KAL_BAL,1,high,pre_event,KAL_BAL_2015-11-10
S000531,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000531.npy,KAL_AGA,1,high,pre_event,KAL_AGA_2024-05-20
S000530,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000530.npy,KAL_AGA,1,high,flood_peak,KAL_AGA_2024-05-27
S000538,S1A_IW_GRDH_1SSV_20160517T124848_20160517T124917_011299_0111FA_rtc,2016-05-17,data\images\S000538.npy,KAL_BAL,1,severe,flood_peak,KAL_BAL_2016-05-15
S000539,S1A_IW_GRDH_1SSV_20160505T002508_20160505T002522_011116_010C15_rtc,2016-05-05,data\images\S000539.npy,KAL_BAL,1,severe,pre_event,KAL_BAL_2016-05-11
S000542,S1A_IW_GRDH_1SDV_20231020T124931_20231020T125000_050849_062104_rtc,2023-10-20,data\images\S000542.npy,KAL_BAL,1,high,flood_peak,KAL_BAL_2023-10-26
S000543,S1A_IW_GRDH_1SDV_20231020T124931_20231020T125000_050849_062104_rtc,2023-10-20,data\images\S000543.npy,KAL_BAL,1,high,pre_event,KAL_BAL_2023-10-23
S000540,S1A_IW_GRDH_1SDV_20181103T124907_20181103T124936_024424_02AD1E_rtc,2018-11-03,data\images\S000540.npy,KAL_BAL,1,high,flood_peak,KAL_BAL_2018-11-06
S000544,S1A_IW_GRDH_1SDV_20231113T124931_20231113T125000_051199_062D0C_rtc,2023-11-13,data\images\S000544.npy,KAL_BAL,1,high,flood_peak,KAL_BAL_2023-11-14
S000546,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000546.npy,KAL_BAL,1,high,flood_peak,KAL_BAL_2023-11-23
S000547,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000547.npy,KAL_BAL,1,high,pre_event,KAL_BAL_2023-11-20
S000545,S1A_IW_GRDH_1SDV_20231101T124930_20231101T124959_051024_062707_rtc,2023-11-01,data\images\S000545.npy,KAL_BAL,1,high,pre_event,KAL_BAL_2023-11-02
S000541,S1A_IW_GRDH_1SDV_20181103T124907_20181103T124936_024424_02AD1E_rtc,2018-11-03,data\images\S000541.npy,KAL_BAL,1,high,pre_event,KAL_BAL_2018-11-02
S000549,S1A_IW_GRDH_1SDV_20231207T124930_20231207T124959_051549_063915_rtc,2023-12-07,data\images\S000549.npy,KAL_BAL,1,high,pre_event,KAL_BAL_2023-12-13
S000556,S1A_IW_GRDH_1SSV_20151119T002508_20151119T002523_008666_00C51D_rtc,2015-11-19,data\images\S000556.npy,KAL_BUL,1,high,flood_peak,KAL_BUL_2015-11-08
S000558,S1A_IW_GRDH_1SSV_20160522T125651_20160522T125720_011372_01146A_rtc,2016-05-22,data\images\S000558.npy,KAL_BUL,1,severe,flood_peak,KAL_BUL_2016-05-15
S000560,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000560.npy,KAL_BUL,1,high,flood_peak,KAL_BUL_2019-10-20
S000561,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000561.npy,KAL_BUL,1,high,pre_event,KAL_BUL_2019-10-17
S000559,S1A_IW_GRDH_1SSV_20160505T002508_20160505T002522_011116_010C15_rtc,2016-05-05,data\images\S000559.npy,KAL_BUL,1,severe,pre_event,KAL_BUL_2016-05-11
S000562,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000562.npy,KAL_BUL,1,high,flood_peak,KAL_BUL_2023-10-21
S000564,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000564.npy,KAL_BUL,1,high,flood_peak,KAL_BUL_2023-11-10
S000565,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000565.npy,KAL_BUL,1,high,pre_event,KAL_BUL_2023-11-01
S000563,S1A_IW_GRDH_1SDV_20231008T002555_20231008T002620_050666_061AC8_rtc,2023-10-08,data\images\S000563.npy,KAL_BUL,1,high,pre_event,KAL_BUL_2023-10-18
S000551,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000551.npy,KAL_BAL,1,high,pre_event,KAL_BAL_2024-05-21
S000566,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000566.npy,KAL_BUL,1,high,flood_peak,KAL_BUL_2023-11-25
S000567,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000567.npy,KAL_BUL,1,high,pre_event,KAL_BUL_2023-11-22
S000568,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000568.npy,KAL_BUL,1,high,flood_peak,KAL_BUL_2023-11-30
S000569,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000569.npy,KAL_BUL,1,high,pre_event,KAL_BUL_2023-11-27
S000572,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000572.npy,KAL_BUL,1,high,flood_peak,KAL_BUL_2024-05-28
S000573,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000573.npy,KAL_BUL,1,high,pre_event,KAL_BUL_2024-05-24
S000571,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000571.npy,KAL_BUL,1,high,pre_event,KAL_BUL_2023-12-12
S000570,S1A_IW_GRDH_1SDV_20231219T002553_20231219T002618_051716_063EF0_rtc,2023-12-19,data\images\S000570.npy,KAL_BUL,1,high,flood_peak,KAL_BUL_2023-12-21
S000575,S1A_IW_GRDH_1SDV_20240604T002551_20240604T002617_054166_069654_rtc,2024-06-04,data\images\S000575.npy,KAL_BUL,1,high,pre_event,KAL_BUL_2024-06-01
S000574,S1A_IW_GRDH_1SDV_20240604T002551_20240604T002617_054166_069654_rtc,2024-06-04,data\images\S000574.npy,KAL_BUL,1,high,flood_peak,KAL_BUL_2024-06-04
S000580,S1A_IW_GRDH_1SSV_20160522T125651_20160522T125720_011372_01146A_rtc,2016-05-22,data\images\S000580.npy,KAL_KLT,1,severe,flood_peak,KAL_KLT_2016-05-15
S000582,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000582.npy,KAL_KLT,1,high,flood_peak,KAL_KLT_2019-10-21
S000583,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000583.npy,KAL_KLT,1,high,pre_event,KAL_KLT_2019-10-17
S000581,S1A_IW_GRDH_1SSV_20160505T002508_20160505T002522_011116_010C15_rtc,2016-05-05,data\images\S000581.npy,KAL_KLT,1,severe,pre_event,KAL_KLT_2016-05-11
S000584,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000584.npy,KAL_KLT,1,high,flood_peak,KAL_KLT_2023-10-21
S000587,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000587.npy,KAL_KLT,1,high,pre_event,KAL_KLT_2023-10-30
S000588,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000588.npy,KAL_KLT,1,high,flood_peak,KAL_KLT_2023-11-25
S000589,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000589.npy,KAL_KLT,1,high,pre_event,KAL_KLT_2023-11-21
S000585,S1A_IW_GRDH_1SDV_20231008T002555_20231008T002620_050666_061AC8_rtc,2023-10-08,data\images\S000585.npy,KAL_KLT,1,high,pre_event,KAL_KLT_2023-10-18
S000590,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000590.npy,KAL_KLT,1,high,flood_peak,KAL_KLT_2023-12-01
S000591,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000591.npy,KAL_KLT,1,high,pre_event,KAL_KLT_2023-11-27
S000593,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000593.npy,KAL_KLT,1,high,pre_event,KAL_KLT_2023-12-09
S000592,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000592.npy,KAL_KLT,1,high,flood_peak,KAL_KLT_2023-12-12
S000595,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000595.npy,KAL_KLT,1,high,pre_event,KAL_KLT_2023-12-12
S000594,S1A_IW_GRDH_1SDV_20231219T002553_20231219T002618_051716_063EF0_rtc,2023-12-19,data\images\S000594.npy,KAL_KLT,1,high,flood_peak,KAL_KLT_2023-12-21
S000596,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000596.npy,KAL_KLT,1,high,flood_peak,KAL_KLT_2024-05-27
S000597,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000597.npy,KAL_KLT,1,high,pre_event,KAL_KLT_2024-05-23
S000599,S1A_IW_GRDH_1SSV_20151014T124854_20151014T124922_008149_00B70A_rtc,2015-10-14,data\images\S000599.npy,KAL_RAT,1,high,pre_event,KAL_RAT_2015-10-13
S000598,S1A_IW_GRDH_1SSV_20151014T124854_20151014T124922_008149_00B70A_rtc,2015-10-14,data\images\S000598.npy,KAL_RAT,1,high,flood_peak,KAL_RAT_2015-10-16
S000586,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000586.npy,KAL_KLT,1,high,flood_peak,KAL_KLT_2023-11-10
S001398,S1A_IW_GRDH_1SDV_20210819T002542_20210819T002607_039291_04A3C7_rtc,2021-08-19,data\images\S001398.npy,WAL_EMB,0,none,dry_negative,WAL_EMB_2021-08-15
S001400,S1A_IW_GRDH_1SDV_20190713T002502_20190713T002527_028091_032C2A_rtc,2019-07-13,data\images\S001400.npy,MAH_POL,0,none,dry_negative,MAH_POL_2019-07-11
S001399,S1A_IW_GRDH_1SDV_20240205T002526_20240205T002551_052416_0656C2_rtc,2024-02-05,data\images\S001399.npy,DED_CHI,0,none,dry_negative,DED_CHI_2024-02-07
S001401,S1A_IW_GRDH_1SDV_20220203T124916_20220203T124945_041749_04F7CE_rtc,2022-02-03,data\images\S001401.npy,NIL_MAT,0,none,dry_negative,NIL_MAT_2022-02-07
S001402,S1A_IW_GRDH_1SDV_20230306T002520_20230306T002545_047516_05B49E_rtc,2023-03-06,data\images\S001402.npy,ATT_JAE,0,none,dry_negative,ATT_JAE_2023-03-09
S001403,S1A_IW_GRDH_1SSV_20160716T002515_20160716T002529_012166_012DD0_rtc,2016-07-16,data\images\S001403.npy,WAL_AMB,0,none,dry_negative,WAL_AMB_2016-07-22
S001405,S1A_IW_GRDH_1SSV_20160902T002452_20160902T002517_012866_014514_rtc,2016-09-02,data\images\S001405.npy,MAH_KAN,0,none,dry_negative,MAH_KAN_2016-09-05
S001407,S1A_IW_GRDH_1SDV_20230210T002545_20230210T002611_047166_05A8BC_rtc,2023-02-10,data\images\S001407.npy,COL_KOL,0,none,dry_negative,COL_KOL_2023-02-09
S001408,S1A_IW_GRDH_1SDV_20210620T002513_20210620T002538_038416_048885_rtc,2021-06-20,data\images\S001408.npy,BAT_BAT,0,none,dry_negative,BAT_BAT_2021-06-19
S001404,S1A_IW_GRDH_1SDV_20161113T002513_20161113T002538_013916_016673_rtc,2016-11-13,data\images\S001404.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2016-11-09
S001409,S1A_IW_GRDH_1SDV_20160926T002513_20160926T002538_013216_01507C_rtc,2016-09-26,data\images\S001409.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2016-10-08
S001412,S1A_IW_GRDH_1SDV_20190701T124903_20190701T124932_027924_03271B_rtc,2019-07-01,data\images\S001412.npy,KEL_KIT,0,none,dry_negative,KEL_KIT_2019-07-02
S001411,S1A_IW_GRDH_1SDV_20180713T001653_20180713T001723_022768_0277D0_rtc,2018-07-13,data\images\S001411.npy,BAT_BAT,0,none,dry_negative,BAT_BAT_2018-07-15
S001413,S1A_IW_GRDH_1SDV_20220814T124924_20220814T124953_044549_055125_rtc,2022-08-14,data\images\S001413.npy,GAL_ING,0,none,dry_negative,GAL_ING_2022-08-16
S001410,S1A_IW_GRDH_1SDV_20190303T124933_20190303T124958_026174_02EBF6_rtc,2019-03-03,data\images\S001410.npy,MAH_POL,0,none,dry_negative,MAH_POL_2019-03-09
S001415,S1A_IW_GRDH_1SSV_20160118T124846_20160118T124915_009549_00DE0B_rtc,2016-01-18,data\images\S001415.npy,NIL_AKU,0,none,dry_negative,NIL_AKU_2016-01-15
S001417,S1A_IW_GRDH_1SDV_20230423T002546_20230423T002612_048216_05CC2F_rtc,2023-04-23,data\images\S001417.npy,GIN_BAD,0,none,dry_negative,GIN_BAD_2023-04-20
S001416,S1A_IW_GRDH_1SDV_20180425T002452_20180425T002517_021616_02542E_rtc,2018-04-25,data\images\S001416.npy,ATT_NIT,0,none,dry_negative,ATT_NIT_2018-04-22
S001418,S1A_IW_GRDH_1SDV_20170301T002509_20170301T002534_015491_01971C_rtc,2017-03-01,data\images\S001418.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2017-02-18
S001419,S1A_IW_GRDH_1SDV_20170301T002509_20170301T002534_015491_01971C_rtc,2017-03-01,data\images\S001419.npy,KEL_KAD,0,none,dry_negative,KEL_KAD_2017-02-21
S001421,S1A_IW_GRDH_1SDV_20220122T002515_20220122T002540_041566_04F19B_rtc,2022-01-22,data\images\S001421.npy,DED_CHI,0,none,dry_negative,DED_CHI_2022-01-24
S001420,S1A_IW_GRDH_1SDV_20220323T124916_20220323T124945_042449_050FE1_rtc,2022-03-23,data\images\S001420.npy,MAH_VIC,0,none,dry_negative,MAH_VIC_2022-03-26
S001414,S1A_IW_GRDH_1SDV_20200601T124937_20200601T125002_032824_03CD52_rtc,2020-06-01,data\images\S001414.npy,MAH_POL,0,none,dry_negative,MAH_POL_2020-06-05
S001422,S1A_IW_GRDH_1SDV_20170301T002444_20170301T002509_015491_01971C_rtc,2017-03-01,data\images\S001422.npy,ATT_VEY,0,none,dry_negative,ATT_VEY_2017-03-02
S001423,S1A_IW_GRDH_1SDV_20190526T124935_20190526T125000_027399_031737_rtc,2019-05-26,data\images\S001423.npy,DED_WAR,0,none,dry_negative,DED_WAR_2019-05-30
S001424,S1A_IW_GRDH_1SSV_20160902T002517_20160902T002532_012866_014514_rtc,2016-09-02,data\images\S001424.npy,GIN_THA,0,none,dry_negative,GIN_THA_2016-09-12
S001426,S1A_IW_GRDH_1SDV_20180928T124936_20180928T125001_023899_029BD6_rtc,2018-09-28,data\images\S001426.npy,YAN_HOR,0,none,dry_negative,YAN_HOR_2018-10-01
S001425,S1A_IW_GRDH_1SDV_20190219T124904_20190219T124933_025999_02E5B4_rtc,2019-02-19,data\images\S001425.npy,NIL_AKU,0,none,dry_negative,NIL_AKU_2019-02-21
S001427,S1A_IW_GRDH_1SDV_20180718T124903_20180718T124932_022849_027A49_rtc,2018-07-18,data\images\S001427.npy,GAL_AMP,0,none,dry_negative,GAL_AMP_2018-07-19
S001428,S1A_IW_GRDH_1SDV_20200402T002504_20200402T002529_031941_03B02C_rtc,2020-04-02,data\images\S001428.npy,KEL_RUW,0,none,dry_negative,KEL_RUW_2020-03-31
S001429,S1A_IW_GRDH_1SDV_20210304T002509_20210304T002534_036841_04550D_rtc,2021-03-04,data\images\S001429.npy,ATT_VEY,0,none,dry_negative,ATT_VEY_2021-03-02
S001430,S1A_IW_GRDH_1SDV_20180320T002515_20180320T002541_021091_0243BC_rtc,2018-03-20,data\images\S001430.npy,COL_KOT,0,none,dry_negative,COL_KOT_2018-03-12
S001432,S1A_IW_GRDH_1SDV_20201011T002513_20201011T002538_034741_040C34_rtc,2020-10-11,data\images\S001432.npy,KLA_ELA,0,none,dry_negative,KLA_ELA_2020-10-13
S001433,S1A_IW_GRDH_1SSV_20160809T002451_20160809T002516_012516_01395D_rtc,2016-08-09,data\images\S001433.npy,KEL_COL,0,none,dry_negative,KEL_COL_2016-08-10
S001431,S1A_IW_GRDH_1SDV_20190408T124904_20190408T124933_026699_02FF42_rtc,2019-04-08,data\images\S001431.npy,NIL_URA,0,none,dry_negative,NIL_URA_2019-04-09
S001435,S1A_IW_GRDH_1SDV_20210220T002509_20210220T002534_036666_044EFD_rtc,2021-02-20,data\images\S001435.npy,ATT_VEY,0,none,dry_negative,ATT_VEY_2021-02-16
S001434,S1A_IW_GRDH_1SDV_20241225T002547_20241225T002612_057141_070698_rtc,2024-12-25,data\images\S001434.npy,GIN_NEL,0,none,dry_negative,GIN_NEL_2024-12-25
S001437,S1A_IW_GRDH_1SDV_20200625T002533_20200625T002558_033166_03D79D_rtc,2020-06-25,data\images\S001437.npy,KEL_HAN,0,none,dry_negative,KEL_HAN_2020-07-01
